event_id,origintime,magnitude,magnitude_source,max_mmi,latitude,longitude,depth_km,err_lat,err_lon,err_depth,err_origintime,state,county,status
9059,2019-04-17 04:38:28,1.5,OGS,None,35.2635,-97.78666667,6.38,0.57,0.57,1.3,None,Oklahoma,Grady,Reviewed
9056,2019-04-17 12:24:08,1.9,OGS,None,35.28766667,-97.929,6.7,0.21,0.21,0.5,None,Oklahoma,Grady,Reviewed
10996,2019-04-17 14:59:49,1.5,OGS,None,36.50533333,-98.88966667,0.0,0.78,0.78,0.9,None,Oklahoma,Woodward,Reviewed
10995,2019-04-17 17:51:23,2.1,OGS,None,36.44883333,-96.99466667,4.7,0.21,0.21,0.4,None,Oklahoma,Pawnee,Reviewed
10994,2019-04-17 18:57:00,2.2,OGS,None,36.14633333,-98.30316667,6.13,0.14,0.14,0.5,None,Oklahoma,Blaine,Reviewed
10993,2019-04-17 19:58:50,1.5,OGS,None,35.98633333,-96.82116667,6.0,0.21,0.21,0.4,None,Oklahoma,Payne,Reviewed
10992,2019-04-17 20:22:21,1.4,OGS,None,36.53083333,-98.966,7.24,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
9047,2019-04-18 03:06:27,0.7,OGS,None,35.2755,-97.78933333,8.19,1.34,1.34,1.3,None,Oklahoma,Grady,Reviewed
10991,2019-04-18 03:47:40,1.6,OGS,None,36.33766667,-96.9565,4.34,0.14,0.14,0.8,None,Oklahoma,Pawnee,Reviewed
10990,2019-04-18 04:09:24,2.5,OGS,None,36.26583333,-98.56433333,7.72,0.14,0.14,0.5,None,Oklahoma,Major,Reviewed
9046,2019-04-18 05:14:31,0.6,OGS,None,35.18583333,-97.659,7.0,0.49,0.49,2.4,None,Oklahoma,McClain,Reviewed
10989,2019-04-18 06:43:42,1.4,OGS,None,36.018,-96.74166667,6.19,0.21,0.21,0.4,None,Oklahoma,Payne,Reviewed
10988,2019-04-18 06:59:12,2.2,OGS,None,36.5205,-98.98566667,7.0,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
10987,2019-04-18 09:26:00,2.4,OGS,None,36.52316667,-98.98283333,6.72,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
10986,2019-04-18 13:40:04,0.8,OGS,None,36.52583333,-98.97766667,7.51,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
10050,2019-04-18 15:46:47,1.2,OGS,None,36.33666667,-96.95683333,3.49,0.21,0.21,1.4,None,Oklahoma,Pawnee,Reviewed
10045,2019-04-18 18:44:47,1.5,OGS,None,36.3375,-96.95583333,3.23,0.14,0.14,1.0,None,Oklahoma,Pawnee,Reviewed
10044,2019-04-19 02:17:42,2.2,OGS,None,36.04166667,-97.43383333,6.28,0.14,0.14,0.4,None,Oklahoma,Logan,Reviewed
9045,2019-04-19 06:11:09,1.5,OGS,None,35.271,-97.7235,5.5,0.49,0.49,1.4,None,Oklahoma,Grady,Reviewed
9044,2019-04-19 09:26:46,1.8,OGS,None,35.27366667,-97.73166667,6.47,0.57,0.57,1.0,None,Oklahoma,Grady,Reviewed
10043,2019-04-19 10:34:24,1.7,OGS,None,36.577,-98.316,7.86,0.14,0.14,0.6,None,Oklahoma,Alfalfa,Reviewed
10042,2019-04-19 13:22:07,2.3,OGS,None,36.11166667,-97.84633333,5.11,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
10037,2019-04-19 19:27:02,2.3,OGS,None,36.982,-98.03266667,5.5,0.21,0.21,0.5,None,Kansas,Harper,Reviewed
10031,2019-04-19 21:56:45,1.7,OGS,None,36.4215,-97.604,8.28,0.14,0.14,0.9,None,Oklahoma,Garfield,Reviewed
10030,2019-04-20 06:19:48,1.6,OGS,None,36.33833333,-96.95483333,5.36,0.14,0.14,0.4,None,Oklahoma,Pawnee,Reviewed
9043,2019-04-20 10:03:39,1.7,OGS,None,35.2885,-97.94866667,5.08,0.21,0.21,0.5,None,Oklahoma,Grady,Reviewed
10026,2019-04-20 12:21:01,1.5,OGS,None,36.1025,-97.866,3.78,0.21,0.21,0.6,None,Oklahoma,Kingfisher,Reviewed
9995,2019-04-21 03:25:23,1.8,OGS,None,36.47933333,-96.99166667,4.78,0.21,0.21,0.4,None,Oklahoma,Osage,Reviewed
9986,2019-04-21 05:14:38,1.7,OGS,None,35.9615,-97.24083333,7.15,0.14,0.14,0.4,None,Oklahoma,Logan,Reviewed
9984,2019-04-21 10:08:19,1.0,OGS,None,36.35416667,-96.96,6.32,0.21,0.21,0.4,None,Oklahoma,Pawnee,Reviewed
9687,2019-04-21 13:06:58,1.7,OGS,None,34.061,-97.409,7.0,0.49,0.49,1.4,None,Oklahoma,Carter,Reviewed
9042,2019-04-21 23:11:35,1.2,OGS,None,35.21433333,-97.69366667,7.14,0.42,0.42,1.2,None,Oklahoma,McClain,Reviewed
10410,2019-04-22 06:18:07,2.7,OGS,None,36.37733333,-98.4135,7.65,0.14,0.14,0.3,None,Oklahoma,Major,Reviewed
9684,2019-04-22 07:46:09,1.2,OGS,None,36.22133333,-98.18183333,8.97,0.28,0.28,1.4,None,Oklahoma,Blaine,Reviewed
9685,2019-04-22 10:39:02,1.7,OGS,None,35.11483333,-95.33316667,7.0,1.27,1.27,4.3,None,Oklahoma,Pittsburg,Reviewed
9680,2019-04-22 10:47:11,2.0,OGS,None,35.12066667,-95.34033333,5.0,0.57,0.57,2.4,None,Oklahoma,Pittsburg,Reviewed
9672,2019-04-22 12:15:53,1.7,OGS,None,35.88516667,-96.88416667,7.73,0.14,0.14,0.5,None,Oklahoma,Payne,Reviewed
9665,2019-04-22 13:07:31,1.9,OGS,None,34.689,-96.18583333,7.0,0.78,0.78,2.1,None,Oklahoma,Coal,Reviewed
9652,2019-04-22 14:45:07,1.8,OGS,None,36.22916667,-98.1855,8.56,0.14,0.14,1.2,None,Oklahoma,Blaine,Reviewed
9648,2019-04-22 15:56:21,2.0,OGS,None,36.46633333,-98.75733333,9.0,0.28,0.28,0.5,None,Oklahoma,Major,Reviewed
9647,2019-04-22 16:36:18,1.5,OGS,None,35.8555,-96.697,6.82,0.14,0.14,0.4,None,Oklahoma,Lincoln,Reviewed
9639,2019-04-22 17:07:15,1.5,OGS,None,35.85283333,-96.69916667,5.92,0.14,0.14,0.3,None,Oklahoma,Lincoln,Reviewed
9508,2019-04-22 20:12:15,1.8,OGS,None,36.333,-97.61383333,7.57,0.21,0.21,0.6,None,Oklahoma,Garfield,Reviewed
9507,2019-04-22 21:24:03,1.8,OGS,None,36.46916667,-97.47733333,9.0,0.14,0.14,0.7,None,Oklahoma,Noble,Reviewed
9506,2019-04-22 22:30:24,2.0,OGS,None,36.75383333,-98.05533333,7.8,0.14,0.14,0.4,None,Oklahoma,Alfalfa,Reviewed
9505,2019-04-23 02:02:50,0.8,OGS,None,36.41016667,-96.94266667,4.67,0.14,0.14,0.3,None,Oklahoma,Pawnee,Reviewed
9504,2019-04-23 03:48:52,0.9,OGS,None,36.36733333,-96.97033333,3.84,0.14,0.14,0.6,None,Oklahoma,Pawnee,Reviewed
9041,2019-04-23 04:01:50,1.7,OGS,None,35.059,-97.729,6.4,0.28,0.28,0.6,None,Oklahoma,McClain,Reviewed
8985,2019-04-23 08:52:32,1.3,OGS,None,35.034,-97.73316667,6.68,0.64,0.64,0.8,None,Oklahoma,McClain,Reviewed
9503,2019-04-23 16:32:07,1.1,OGS,None,36.213,-97.56233333,6.13,0.28,0.28,0.8,None,Oklahoma,Logan,Reviewed
9502,2019-04-23 19:20:55,1.7,OGS,None,36.20933333,-95.81583333,0.0,0.35,0.35,0.3,None,Oklahoma,Tulsa,Reviewed
9501,2019-04-23 21:01:59,1.9,OGS,None,36.22966667,-98.1815,8.44,0.14,0.14,1.2,None,Oklahoma,Blaine,Reviewed
9500,2019-04-23 22:01:20,1.4,OGS,None,36.69683333,-95.38633333,0.0,0.35,0.35,0.3,None,Oklahoma,Rogers,Reviewed
9012,2019-04-23 22:37:51,1.8,OGS,None,37.05961227,-97.85626221,5.0,2.15,2.22,0.0,0.26159117,Kansas,Harper,Preliminary
9499,2019-04-23 22:48:33,1.7,OGS,None,36.52133333,-98.98316667,6.44,0.21,0.21,0.3,None,Oklahoma,Woodward,Reviewed
10421,2019-04-23 23:39:28,1.9,OGS,None,36.69583333,-98.778,6.74,0.28,0.28,0.5,None,Oklahoma,Woods,Reviewed
9497,2019-04-24 00:47:40,0.5,OGS,None,36.52116667,-98.99,6.58,0.07,0.07,0.2,None,Oklahoma,Woodward,Reviewed
10420,2019-04-24 07:52:02,1.7,OGS,None,36.22666667,-98.179,8.31,0.14,0.14,1.1,None,Oklahoma,Blaine,Reviewed
9899,2019-04-24 16:07:24,1.2,OGS,None,36.22083333,-95.84,0.0,0.49,0.49,0.4,None,Oklahoma,Tulsa,Reviewed
10419,2019-04-24 22:40:47,1.3,OGS,None,35.8455,-97.251,5.84,0.21,0.21,0.7,None,Oklahoma,Logan,Reviewed
9893,2019-04-25 02:37:59,1.4,OGS,None,35.13116667,-95.36033333,7.0,0.71,0.71,3.0,None,Oklahoma,Pittsburg,Reviewed
10417,2019-04-25 14:43:42,2.0,OGS,None,36.839,-97.74283333,7.26,0.14,0.14,0.4,None,Oklahoma,Grant,Reviewed
9078,2019-04-25 15:53:02,1.2,OGS,None,34.953,-97.59066667,7.69,0.71,0.71,0.9,None,Oklahoma,Garvin,Reviewed
9080,2019-04-25 17:27:40,1.5,OGS,None,35.056,-97.7185,7.0,0.28,0.28,0.6,None,Oklahoma,McClain,Reviewed
9108,2019-04-26 05:36:22,2.0,OGS,None,35.82083333,-97.43733333,6.16,0.14,0.14,0.3,None,Oklahoma,Logan,Reviewed
11103,2019-04-26 05:47:43,1.9,OGS,None,37.08266667,-97.5255,4.0,0.35,0.35,0.7,None,Kansas,Sumner,Reviewed
11094,2019-04-26 07:28:40,1.5,OGS,None,37.07216667,-97.9755,7.27,0.21,0.21,0.4,None,Kansas,Harper,Reviewed
9111,2019-04-26 11:00:49,1.4,OGS,None,36.29133333,-97.51833333,6.58,0.14,0.14,0.4,None,Oklahoma,Noble,Reviewed
9140,2019-04-26 15:58:16,1.6,OGS,None,35.0465,-97.744,7.81,0.42,0.42,0.9,None,Oklahoma,McClain,Reviewed
9870,2019-04-27 10:26:55,1.3,OGS,None,36.52816667,-98.98116667,7.88,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
9218,2019-04-27 20:39:47,1.7,OGS,None,35.05366667,-97.7335,6.0,0.28,0.28,0.6,None,Oklahoma,McClain,Reviewed
9223,2019-04-27 20:39:51,1.8,OGS,None,35.05533333,-97.71516667,7.0,0.49,0.49,0.8,None,Oklahoma,McClain,Reviewed
9211,2019-04-27 20:57:01,1.2,OGS,None,36.44266667,-96.88,3.24,0.21,0.21,0.4,None,Oklahoma,Pawnee,Reviewed
9869,2019-04-27 21:40:34,0.7,OGS,None,36.52,-98.9915,7.1,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
9221,2019-04-27 22:27:54,1.8,OGS,None,36.86683333,-97.74566667,7.79,0.14,0.14,0.4,None,Oklahoma,Grant,Reviewed
9216,2019-04-28 03:45:07,1.2,OGS,None,36.29933333,-97.6785,7.31,0.49,0.49,1.3,None,Oklahoma,Garfield,Reviewed
9213,2019-04-28 04:31:55,1.5,OGS,None,35.05516667,-97.71616667,7.96,0.28,0.28,0.8,None,Oklahoma,McClain,Reviewed
9208,2019-04-28 10:14:44,0.7,OGS,None,36.52833333,-98.98033333,7.81,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
9206,2019-04-28 10:15:09,1.4,OGS,None,36.52833333,-98.97816667,7.32,0.21,0.21,0.3,None,Oklahoma,Woodward,Reviewed
9203,2019-04-28 11:38:50,1.9,OGS,None,36.41533333,-96.91983333,5.26,0.21,0.21,0.3,None,Oklahoma,Pawnee,Reviewed
9405,2019-04-28 14:45:05,0.6,OGS,None,36.52666667,-98.98233333,7.71,0.07,0.07,0.1,None,Oklahoma,Woodward,Reviewed
9403,2019-04-28 20:34:29,0.6,OGS,None,36.52133333,-98.9845,7.64,0.21,0.21,0.4,None,Oklahoma,Woodward,Reviewed
9236,2019-04-29 03:59:33,0.8,OGS,None,35.0995,-97.612,7.0,1.13,1.13,2.5,None,Oklahoma,McClain,Reviewed
9245,2019-04-29 14:42:43,1.1,OGS,None,36.34283333,-97.62666667,5.62,0.35,0.35,0.8,None,Oklahoma,Garfield,Reviewed
9251,2019-04-29 15:15:22,0.7,OGS,None,36.47033333,-96.787,0.0,0.57,0.57,0.4,None,Oklahoma,Osage,Reviewed
9371,2019-04-29 18:45:31,0.6,OGS,None,36.34033333,-96.95733333,4.0,0.21,0.21,1.1,None,Oklahoma,Pawnee,Reviewed
9352,2019-04-30 03:03:55,1.6,OGS,None,36.692,-97.68883333,7.43,0.14,0.14,0.5,None,Oklahoma,Grant,Reviewed
9354,2019-04-30 04:11:50,0.9,OGS,None,36.69333333,-97.6935,7.16,0.21,0.21,0.5,None,Oklahoma,Grant,Reviewed
9349,2019-04-30 04:44:47,0.6,OGS,None,36.44233333,-96.88116667,3.79,0.14,0.14,0.4,None,Oklahoma,Pawnee,Reviewed
10409,2019-04-30 04:51:25,3.5,OGS,None,36.69433333,-97.686,7.0,0.14,0.14,0.4,None,Oklahoma,Grant,Reviewed
9346,2019-04-30 08:45:26,1.3,OGS,None,36.80733333,-97.61083333,5.67,0.28,0.28,0.8,None,Oklahoma,Grant,Reviewed
9343,2019-04-30 11:38:52,2.1,OGS,None,36.6945,-97.68933333,7.61,0.14,0.14,0.4,None,Oklahoma,Grant,Reviewed
9357,2019-04-30 11:56:55,1.3,OGS,None,35.04616667,-97.74316667,7.0,0.71,0.71,1.0,None,Oklahoma,McClain,Reviewed
9863,2019-05-01 06:02:12,1.1,OGS,None,36.86366667,-97.448,4.92,0.35,0.35,1.0,None,Oklahoma,Kay,Reviewed
9864,2019-05-01 06:34:21,2.0,OGS,None,35.11383333,-95.343,9.73,0.28,0.28,5.2,None,Oklahoma,Pittsburg,Reviewed
9865,2019-05-01 07:25:37,1.4,OGS,None,36.86439896,-97.43966675,2.75,1.61,1.24,1.54,0.32537502,Oklahoma,Kay,Reviewed
9866,2019-05-01 14:46:33,0.4,OGS,None,36.46333333,-96.87283333,4.0,0.21,0.21,0.8,None,Oklahoma,Pawnee,Reviewed
9867,2019-05-01 15:56:28,0.7,OGS,None,36.4235,-96.93816667,4.43,0.14,0.14,0.3,None,Oklahoma,Pawnee,Reviewed
9868,2019-05-01 16:31:37,1.6,OGS,None,36.2125,-98.9155,6.31,0.28,0.28,0.7,None,Oklahoma,Dewey,Reviewed
9871,2019-05-01 18:22:36,1.4,OGS,None,36.257,-95.79433333,0.0,0.49,0.49,0.6,None,Oklahoma,Tulsa,Reviewed
9872,2019-05-01 19:27:53,1.5,OGS,None,36.86683333,-97.44516667,6.39,0.35,0.35,0.9,None,Oklahoma,Kay,Reviewed
9879,2019-05-01 20:10:17,1.4,OGS,None,34.71033333,-98.45516667,0.0,0.49,0.49,0.6,None,Oklahoma,Comanche,Reviewed
9873,2019-05-02 00:56:00,1.3,OGS,None,36.4035,-98.95316667,6.0,0.49,0.49,1.0,None,Oklahoma,Woodward,Reviewed
9874,2019-05-02 01:29:21,1.3,OGS,None,35.05266667,-97.728,12.07,0.28,0.28,1.3,None,Oklahoma,McClain,Reviewed
9875,2019-05-02 04:17:28,1.9,OGS,None,35.05683333,-97.7255,11.59,0.21,0.21,1.0,None,Oklahoma,McClain,Reviewed
9877,2019-05-02 11:02:09,0.4,OGS,None,36.52066667,-98.97716667,7.7,0.49,0.49,0.6,None,Oklahoma,Woodward,Reviewed
9876,2019-05-02 12:45:54,0.9,OGS,None,36.33866667,-96.95783333,4.55,0.21,0.21,0.7,None,Oklahoma,Pawnee,Reviewed
9608,2019-05-02 15:19:56,1.6,OGS,None,36.24116667,-95.79933333,0.0,0.35,0.35,0.4,None,Oklahoma,Tulsa,Reviewed
9878,2019-05-02 15:54:15,2.0,OGS,None,36.70033333,-97.67816667,7.21,0.14,0.14,0.6,None,Oklahoma,Grant,Reviewed
9882,2019-05-02 17:42:16,1.6,OGS,None,36.6975,-97.68183333,7.13,0.14,0.14,0.4,None,Oklahoma,Grant,Reviewed
10411,2019-05-03 03:17:43,2.3,OGS,None,36.87283333,-97.43916667,7.0,0.21,0.21,0.7,None,Oklahoma,Kay,Reviewed
9552,2019-05-03 03:58:47,1.8,OGS,None,35.11233333,-95.34416667,5.51,0.42,0.42,1.2,None,Oklahoma,Pittsburg,Reviewed
9592,2019-05-03 04:16:00,0.6,OGS,None,36.51983333,-98.99,7.43,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
9547,2019-05-03 04:53:36,1.8,OGS,None,35.11783333,-95.34766667,5.0,0.42,0.42,2.0,None,Oklahoma,Pittsburg,Reviewed
9544,2019-05-03 07:41:12,0.1,OGS,None,36.343,-96.95683333,3.57,0.21,0.21,1.2,None,Oklahoma,Pawnee,Reviewed
9542,2019-05-03 09:54:51,1.5,OGS,None,36.40183333,-97.8295,7.39,0.14,0.14,0.4,None,Oklahoma,Garfield,Reviewed
10412,2019-05-03 10:18:28,2.4,OGS,None,36.40716667,-97.82983333,6.56,0.07,0.07,0.4,None,Oklahoma,Garfield,Reviewed
9538,2019-05-03 10:26:06,1.0,OGS,None,35.93975449,-97.25344086,3.48,1.51,1.98,2.08,0.38454014,Oklahoma,Logan,Reviewed
9583,2019-05-03 11:04:42,1.0,OGS,None,36.2555,-97.07616667,5.38,0.28,0.28,0.6,None,Oklahoma,Payne,Reviewed
9574,2019-05-03 12:02:39,2.7,OGS,None,36.95933333,-100.2105,6.0,0.99,0.99,3.1,None,Oklahoma,Beaver,Reviewed
9635,2019-05-03 16:10:07,1.0,OGS,None,35.79466667,-96.828,7.54,0.21,0.21,0.4,None,Oklahoma,Lincoln,Reviewed
9651,2019-05-03 18:54:32,1.9,OGS,None,36.69783333,-97.68083333,8.88,0.14,0.14,2.5,None,Oklahoma,Grant,Reviewed
9662,2019-05-03 19:32:21,2.0,OGS,None,36.67050171,-98.13404846,3.34,1.34,1.22,1.56,0.30968673,Oklahoma,Alfalfa,Reviewed
9683,2019-05-03 20:18:49,1.7,OGS,None,36.6975,-97.67916667,7.33,0.14,0.14,0.5,None,Oklahoma,Grant,Reviewed
9976,2019-05-04 01:41:18,0.3,OGS,None,36.5345,-98.965,6.0,0.49,0.49,1.3,None,Oklahoma,Woodward,Reviewed
9739,2019-05-04 02:31:28,2.0,OGS,None,36.87866667,-97.437,7.72,0.21,0.21,0.8,None,Oklahoma,Kay,Reviewed
9741,2019-05-04 04:24:01,1.8,OGS,None,35.124,-95.33016667,5.59,0.35,0.35,0.9,None,Oklahoma,Pittsburg,Reviewed
9744,2019-05-04 05:40:38,1.4,OGS,None,36.52233333,-98.98616667,6.44,0.21,0.21,0.3,None,Oklahoma,Woodward,Reviewed
9747,2019-05-04 06:56:50,1.3,OGS,None,36.52116667,-98.98983333,6.92,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
9971,2019-05-04 07:27:41,1.4,OGS,None,35.12983333,-95.34333333,7.0,0.49,0.49,2.4,None,Oklahoma,Pittsburg,Reviewed
9749,2019-05-04 09:36:41,1.3,OGS,None,36.486,-97.738,7.67,0.14,0.14,0.4,None,Oklahoma,Garfield,Reviewed
9710,2019-05-04 10:34:21,1.6,OGS,None,37.30775833,-97.96520233,3.01,7.52,2.75,2.95,1.08177432,Kansas,Harper,Preliminary
9712,2019-05-04 10:36:43,1.6,OGS,None,37.36325455,-97.99121857,2.56,10.22,4.29,4.88,1.4960607,Kansas,Harper,Preliminary
9752,2019-05-04 14:35:08,2.4,OGS,None,36.69416667,-97.6885,7.46,0.14,0.14,0.3,None,Oklahoma,Grant,Reviewed
9736,2019-05-04 18:06:08,1.5,OGS,None,36.52383333,-98.984,6.43,0.21,0.21,0.3,None,Oklahoma,Woodward,Reviewed
9755,2019-05-05 00:33:02,1.8,OGS,None,36.76066667,-98.066,7.21,0.14,0.14,0.3,None,Oklahoma,Alfalfa,Reviewed
9903,2019-05-05 08:36:28,1.7,OGS,None,36.29066667,-97.51783333,7.0,0.14,0.14,0.4,None,Oklahoma,Noble,Reviewed
9957,2019-05-05 12:40:27,1.4,OGS,None,36.52016667,-98.99233333,7.52,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
9923,2019-05-05 12:49:41,1.2,OGS,None,36.52283333,-98.99016667,7.5,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
9922,2019-05-06 06:00:07,0.4,OGS,None,36.52566667,-98.97316667,5.34,0.21,0.21,0.5,None,Oklahoma,Woodward,Reviewed
9913,2019-05-06 06:23:26,1.1,OGS,None,36.521,-98.991,7.41,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
9911,2019-05-06 15:23:58,0.9,OGS,None,36.52066667,-98.99216667,7.54,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
9862,2019-05-06 18:14:04,2.1,OGS,None,36.93449783,-97.63902283,2.89,1.65,1.39,1.63,0.33768503,Kansas,Sumner,Preliminary
9916,2019-05-06 19:22:12,2.2,OGS,None,36.28883333,-98.1965,7.97,0.14,0.14,0.5,None,Oklahoma,Blaine,Reviewed
9917,2019-05-06 20:25:58,0.5,OGS,None,36.52,-98.99283333,6.86,0.07,0.07,0.2,None,Oklahoma,Woodward,Reviewed
9920,2019-05-07 14:06:31,1.5,OGS,None,36.2255,-97.34316667,8.77,0.28,0.28,1.4,None,Oklahoma,Noble,Reviewed
9925,2019-05-07 19:32:42,0.9,OGS,None,36.34116667,-96.95783333,6.0,0.21,0.21,0.8,None,Oklahoma,Pawnee,Reviewed
9930,2019-05-08 00:01:10,0.9,OGS,None,36.3395,-96.95383333,5.0,0.21,0.21,0.8,None,Oklahoma,Pawnee,Reviewed
9929,2019-05-08 00:01:36,0.3,OGS,None,36.34,-96.95766667,5.0,0.21,0.21,1.0,None,Oklahoma,Pawnee,Reviewed
10603,2019-05-08 02:50:03,1.5,OGS,None,35.1525,-95.33183333,7.0,0.42,0.42,2.5,None,Oklahoma,Pittsburg,Reviewed
10605,2019-05-08 10:04:40,2.4,OGS,None,35.1145,-95.34116667,5.0,0.49,0.49,2.4,None,Oklahoma,Pittsburg,Reviewed
10764,2019-05-08 18:39:59,2.2,OGS,None,35.12133333,-95.32783333,6.81,0.64,0.64,2.8,None,Oklahoma,Pittsburg,Reviewed
9946,2019-05-08 23:56:32,1.6,OGS,None,36.82383333,-97.50616667,5.0,0.28,0.28,0.8,None,Oklahoma,Kay,Reviewed
10049,2019-05-09 19:34:58,2.0,OGS,None,37.40441895,-97.23884583,10.0,27.09,9.11,0.0,3.76918172,Kansas,Sumner,Preliminary
10070,2019-05-10 06:38:47,1.5,OGS,None,35.11566667,-95.3535,5.0,0.92,0.92,3.4,None,Oklahoma,Pittsburg,Reviewed
10067,2019-05-10 06:39:01,2.0,OGS,None,35.1115,-95.36016667,6.2,0.92,0.92,3.8,None,Oklahoma,Pittsburg,Reviewed
10064,2019-05-10 08:36:49,1.4,OGS,None,36.44566667,-97.11966667,7.62,0.21,0.21,0.3,None,Oklahoma,Noble,Reviewed
10061,2019-05-10 12:52:00,2.1,OGS,None,36.2265,-97.33966667,8.53,0.14,0.14,1.1,None,Oklahoma,Noble,Reviewed
10326,2019-05-10 20:50:56,1.2,OGS,None,36.44866667,-98.77966667,5.73,0.21,0.21,0.5,None,Oklahoma,Major,Reviewed
10329,2019-05-10 20:55:37,1.6,OGS,None,36.44883333,-98.7785,6.35,0.14,0.14,0.2,None,Oklahoma,Major,Reviewed
10332,2019-05-10 23:17:32,1.8,OGS,None,36.87033333,-97.45733333,6.0,0.49,0.49,1.2,None,Oklahoma,Kay,Reviewed
10335,2019-05-10 23:17:38,2.3,OGS,None,36.87183333,-97.445,7.73,0.28,0.28,0.7,None,Oklahoma,Kay,Reviewed
10337,2019-05-10 23:19:49,1.9,OGS,None,36.87033333,-97.445,7.71,0.35,0.35,0.9,None,Oklahoma,Kay,Reviewed
10340,2019-05-11 04:04:17,1.7,OGS,None,36.36166667,-98.15366667,5.86,0.14,0.14,0.4,None,Oklahoma,Alfalfa,Reviewed
10343,2019-05-11 05:22:40,1.4,OGS,None,36.86683333,-97.44716667,5.0,0.35,0.35,0.9,None,Oklahoma,Kay,Reviewed
10345,2019-05-11 08:55:13,1.0,OGS,None,35.39783333,-97.92783333,6.0,0.64,0.64,1.9,None,Oklahoma,Canadian,Reviewed
10349,2019-05-11 08:55:14,1.5,OGS,None,35.40683333,-97.94466667,7.0,0.99,0.99,2.5,None,Oklahoma,Canadian,Reviewed
10429,2019-05-11 09:02:38,1.4,OGS,None,35.38616667,-97.9185,7.0,0.28,0.28,0.7,None,Oklahoma,Canadian,Reviewed
10434,2019-05-11 09:02:40,1.8,OGS,None,35.41283333,-97.93916667,7.0,0.49,0.49,1.1,None,Oklahoma,Canadian,Reviewed
10354,2019-05-11 10:29:32,1.6,OGS,None,36.526,-98.98183333,5.47,0.21,0.21,0.4,None,Oklahoma,Woodward,Reviewed
10513,2019-05-11 11:53:20,1.6,OGS,None,35.3955,-97.91,7.03,0.49,0.49,1.2,None,Oklahoma,Canadian,Reviewed
10515,2019-05-11 11:53:21,1.6,OGS,None,35.41316667,-97.905,7.0,0.49,0.49,1.1,None,Oklahoma,Canadian,Reviewed
10208,2019-05-11 12:21:49,2.7,OGS,None,35.40466667,-97.915,6.02,0.21,0.21,0.5,None,Oklahoma,Canadian,Reviewed
10379,2019-05-11 12:21:51,2.9,OGS,None,35.40333333,-97.941,7.0,0.57,0.57,1.4,None,Oklahoma,Canadian,Reviewed
10437,2019-05-11 13:21:40,2.0,OGS,None,35.12283333,-97.873,7.0,0.35,0.35,0.6,None,Oklahoma,Grady,Reviewed
10517,2019-05-11 13:21:40,2.0,OGS,None,35.13283333,-97.8735,6.34,0.42,0.42,0.7,None,Oklahoma,Grady,Reviewed
10218,2019-05-11 21:16:50,2.8,OGS,None,34.77233333,-97.56083333,4.72,0.21,0.21,0.7,None,Oklahoma,Garvin,Reviewed
10381,2019-05-11 21:16:52,2.5,OGS,None,34.79833333,-97.558,7.17,0.64,0.64,1.4,None,Oklahoma,Garvin,Reviewed
10520,2019-05-12 00:10:13,1.3,OGS,None,36.47333333,-98.62716667,7.25,0.28,0.28,0.3,None,Oklahoma,Major,Reviewed
10523,2019-05-12 03:21:56,2.2,OGS,None,36.81116667,-98.59766667,5.68,0.21,0.21,0.4,None,Oklahoma,Woods,Reviewed
10530,2019-05-12 03:35:39,1.6,OGS,None,36.8075,-98.59333333,7.1,0.35,0.35,0.9,None,Oklahoma,Woods,Reviewed
10533,2019-05-12 06:01:04,1.4,OGS,None,35.91133333,-98.05216667,6.76,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
10396,2019-05-12 07:53:02,2.8,OGS,None,36.8725,-97.43766667,6.0,0.21,0.21,0.5,None,Oklahoma,Kay,Reviewed
10399,2019-05-12 08:27:04,2.4,OGS,None,36.87483333,-97.441,7.99,0.14,0.14,0.6,None,Oklahoma,Kay,Reviewed
10535,2019-05-12 08:31:16,1.5,OGS,None,35.852,-97.8175,7.0,0.35,0.35,0.8,None,Oklahoma,Kingfisher,Reviewed
10549,2019-05-12 09:06:17,2.1,OGS,None,36.8715,-97.4465,7.58,0.21,0.21,0.7,None,Oklahoma,Kay,Reviewed
10555,2019-05-12 09:41:39,1.9,OGS,None,36.872,-97.447,7.0,0.21,0.21,0.7,None,Oklahoma,Kay,Reviewed
10558,2019-05-12 10:30:35,1.9,OGS,None,36.8635,-97.44866667,4.15,0.21,0.21,0.7,None,Oklahoma,Kay,Reviewed
